condition_id,family,level,alpha_scale,beta_scale,sigma_scale,r,dose,node,metric,reduction_percent,ci95_low,ci95_high,paired_replicates
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p100,final,28.791199338732664,26.8109414851852,30.8925417073268,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p100_RelB,auc,8.245397684405887,7.409110494941344,9.104772519468309,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p100_RelB,final,8.298733927453739,7.480785286187619,9.1680001764607,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p50_p65,auc,42.78489378382396,41.33923382671771,44.34039538347137,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p50_p65,final,42.92506131699236,41.415661088864276,44.393651293438275,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p52,auc,5.119002827826236,4.428564215848159,5.916052830046692,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p52,final,5.129377912139532,4.433300806772327,5.955800936654887,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,BAFF,auc,3.1631799883928724,2.6561540872995644,3.764150414045845,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,BAFF,final,3.13233623818312,2.590304211468796,3.7628286984008805,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,BAFFR,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,BAFFR,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Btx,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Btx,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,CD40,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,CD40,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IL1R,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IL1R,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IkBa_release_signal,auc,28.54592665721588,26.697277518402814,30.388272626781777,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IkBa_release_signal,final,28.657252876180074,26.88005159422368,30.549783115698165,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,LTB,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,LTB,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,NEMO_IKKa_IKKb,auc,14.160859540940551,12.998279905046585,15.31264354350283,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,NEMO_IKKa_IKKb,final,14.208341617782938,13.040204904110674,15.404624859939013,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,NIK,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,NIK,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Phenotype_canonical,auc,14.961361578003052,13.41645458912369,16.578805720243754,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Phenotype_canonical,final,14.362858828354597,12.74422619405568,15.94232848614039,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Phenotype_noncanonical,auc,1.566066786434639,1.252365497761492,1.949277182703131,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Phenotype_noncanonical,final,1.4947010126462046,1.1721202323506403,1.8720873347587192,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TNFR,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TNFR,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TNFa,auc,21.42509819392532,19.60995701105457,23.403994579228776,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TNFa,final,21.281010678302202,19.497719375663554,23.228186903457217,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF2_3,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF2_5,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF6,auc,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF6,final,0.0,0.0,0.0,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p100,auc,32.44478665168048,30.26010444590699,34.88284969343212,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p100,final,32.51358854460854,30.311139845832997,34.97614988786998,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p100_RelB,auc,9.061844677791775,8.136005335044189,10.02288952146794,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p100_RelB,final,9.120469638894125,8.207226534376789,10.134065285922743,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p50_p65,auc,49.32636138972496,47.78254470095275,50.93042502644392,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p50_p65,final,49.50561695071555,47.95854413019988,51.10931296310341,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p52,auc,5.511390465976462,4.75435350109126,6.384977430762909,200
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p52,final,5.522134790707279,4.703995732283496,6.35955483437518,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,BAFF,auc,3.2944066101991965,2.6837015888843836,3.977676530649547,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,BAFF,final,3.26244476199804,2.6426991621865272,3.9664735771036606,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,BAFFR,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,BAFFR,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Btx,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Btx,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,CD40,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,CD40,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IL1R,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IL1R,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IkBa_release_signal,auc,28.5214052890418,26.74299947811715,30.355999993616635,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IkBa_release_signal,final,28.63256463438313,26.785529670652085,30.513341128465484,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,LTB,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,LTB,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,NEMO_IKKa_IKKb,auc,14.12987331890817,12.965363443664664,15.360960611970688,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,NEMO_IKKa_IKKb,final,14.176993684718909,13.09183803361569,15.341340678569523,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,NIK,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,NIK,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Phenotype_canonical,auc,15.967796176484928,14.29727477623681,17.772690665882422,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Phenotype_canonical,final,15.350252423347687,13.672902366668934,17.069758137634754,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Phenotype_noncanonical,auc,1.5865877893268099,1.2135475554039854,1.992912378197738,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Phenotype_noncanonical,final,1.5114271866639717,1.175590454910996,1.9348441901122162,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TNFR,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TNFR,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TNFa,auc,23.182221226895372,21.137919177967802,25.436096821716458,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TNFa,final,23.056402564875423,21.0975605448674,25.226998998450362,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF2_3,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF2_5,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF6,auc,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF6,final,0.0,0.0,0.0,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p100,auc,35.364676869868376,32.90501487052902,37.985861618380454,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p100,final,35.46424676506571,33.105201377885116,38.156286626593975,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p100_RelB,auc,9.525027753939575,8.46426575367661,10.637965759520739,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p100_RelB,final,9.588024672126183,8.479996553413594,10.85535310897586,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p50_p65,auc,54.64446863774912,52.7426825831507,56.45426330881967,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p50_p65,final,54.86501956177445,53.05219561877796,56.5819753802872,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p52,auc,5.782551737664088,4.946925854689427,6.760030993829632,200
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p52,final,5.795300621824473,4.931520320567271,6.7908628904110895,200
