condition_id,family,level,dose,node,metric,value,baseline_value,relative_change_percent
sigma_70p00,sigma,70.0,0.0,p100,auc_cv,0.6724589654412984,0.661837540040465,1.6048387645378748
sigma_70p00,sigma,70.0,0.0,Phenotype_canonical,final_mean,0.7911953675125,0.7884652180875,0.34626123795571395
sigma_70p00,sigma,70.0,0.0,Phenotype_canonical,final_cv,0.33504658026677586,0.212434078106337,57.71790630459177
sigma_70p00,sigma,70.0,0.0,Phenotype_canonical,auc_mean,373.7024174625,381.70516738749996,-2.0965788804414354
sigma_70p00,sigma,70.0,0.0,Phenotype_canonical,auc_cv,0.23480735347251913,0.22146898062916354,6.0226821857684465
sigma_70p00,sigma,70.0,0.0,NIK,final_mean,0.41918966983749995,0.405432408025,3.393231902579341
sigma_70p00,sigma,70.0,0.0,NIK,final_cv,0.5496175558721916,0.4611943646466652,19.17265214055035
sigma_70p00,sigma,70.0,0.0,NIK,auc_mean,200.6846403625,201.39707196249998,-0.3537447655309611
sigma_70p00,sigma,70.0,0.0,NIK,auc_cv,0.46525278412324544,0.46139699952031393,0.8356761329050943
sigma_70p00,sigma,70.0,0.0,IKKa_noncanonical,final_mean,0.3065304919375,0.308058851475,-0.4961258312112027
sigma_70p00,sigma,70.0,0.0,IKKa_noncanonical,final_cv,0.7302356415135435,0.5533634273191441,31.963119617659697
sigma_70p00,sigma,70.0,0.0,IKKa_noncanonical,auc_mean,149.21696753749998,152.427095275,-2.106008601494702
sigma_70p00,sigma,70.0,0.0,IKKa_noncanonical,auc_cv,0.5579413891991292,0.5533716766847852,0.8257944356170999
sigma_70p00,sigma,70.0,0.0,p100_RelB,final_mean,0.3580706913,0.3793751871125,-5.615679816767338
sigma_70p00,sigma,70.0,0.0,p100_RelB,final_cv,0.6078847210230048,0.3517098654598227,72.83698318449532
sigma_70p00,sigma,70.0,0.0,p100_RelB,auc_mean,178.75438815,186.72962554999998,-4.271008082680739
sigma_70p00,sigma,70.0,0.0,p100_RelB,auc_cv,0.36456245500073836,0.3526241530516158,3.385559907286062
sigma_70p00,sigma,70.0,0.0,p52,final_mean,0.3035982737625,0.3062981677875,-0.8814594107768636
sigma_70p00,sigma,70.0,0.0,p52,final_cv,0.7682483603372169,0.5726196517273229,34.163813278111334
sigma_70p00,sigma,70.0,0.0,p52,auc_mean,142.0734261125,150.11127485,-5.354593614325043
sigma_70p00,sigma,70.0,0.0,p52,auc_cv,0.5820459392507557,0.572690320866033,1.6336260704694405
sigma_70p00,sigma,70.0,0.0,BAFF,final_mean,0.673281079325,0.6632187320125,1.517198900876382
sigma_70p00,sigma,70.0,0.0,BAFF,final_cv,0.40779415913327577,0.29052902409046305,40.362623118266995
sigma_70p00,sigma,70.0,0.0,BAFF,auc_mean,313.5133741375,322.95853719999997,-2.924574511758704
sigma_70p00,sigma,70.0,0.0,BAFF,auc_cv,0.3129548053013626,0.2969201859416993,5.400312986066824
sigma_70p00,sigma,70.0,0.0,Phenotype_noncanonical,final_mean,0.7337810019750001,0.7724286863250001,-5.003398376343959
sigma_70p00,sigma,70.0,0.0,Phenotype_noncanonical,final_cv,0.4139023786171675,0.2250256583715686,83.93563721241088
sigma_70p00,sigma,70.0,0.0,Phenotype_noncanonical,auc_mean,363.8333410625,372.31345484999997,-2.2776812594421325
sigma_70p00,sigma,70.0,0.0,Phenotype_noncanonical,auc_cv,0.2493364773631075,0.23614398690381916,5.5866298491274335
sigma_70p00,sigma,70.0,100.0,TNFR,final_mean,1.0,1.0,0.0
sigma_70p00,sigma,70.0,100.0,TNFR,final_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,TNFR,auc_mean,500.0,500.0,0.0
sigma_70p00,sigma,70.0,100.0,TNFR,auc_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,IL1R,final_mean,1.0,1.0,0.0
sigma_70p00,sigma,70.0,100.0,IL1R,final_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,IL1R,auc_mean,500.0,500.0,0.0
sigma_70p00,sigma,70.0,100.0,IL1R,auc_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,CD40,final_mean,1.0,1.0,0.0
sigma_70p00,sigma,70.0,100.0,CD40,final_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,CD40,auc_mean,500.0,500.0,0.0
sigma_70p00,sigma,70.0,100.0,CD40,auc_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,LTB,final_mean,1.0,1.0,0.0
sigma_70p00,sigma,70.0,100.0,LTB,final_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,LTB,auc_mean,500.0,500.0,0.0
sigma_70p00,sigma,70.0,100.0,LTB,auc_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,BAFFR,final_mean,1.0,1.0,0.0
sigma_70p00,sigma,70.0,100.0,BAFFR,final_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,BAFFR,auc_mean,500.0,500.0,0.0
sigma_70p00,sigma,70.0,100.0,BAFFR,auc_cv,0.0,0.0,
sigma_70p00,sigma,70.0,100.0,TRAF2_5,final_mean,0.4466477091,0.45354472925000006,-1.5206923827348229
sigma_70p00,sigma,70.0,100.0,TRAF2_5,final_cv,0.5453832483459464,0.4465662807070007,22.128174899927355
sigma_70p00,sigma,70.0,100.0,TRAF2_5,auc_mean,226.6738219625,226.008547725,0.29435799849015787
sigma_70p00,sigma,70.0,100.0,TRAF2_5,auc_cv,0.44494402827608764,0.446127209797532,-0.26521169197040173
sigma_70p00,sigma,70.0,100.0,TRAF6,final_mean,0.604946467275,0.6050789359125,-0.021892786153621113
sigma_70p00,sigma,70.0,100.0,TRAF6,final_cv,0.297918305438961,0.23155068880950605,28.662241071567163
sigma_70p00,sigma,70.0,100.0,TRAF6,auc_mean,302.001406975,301.7256551625,0.09139156971968987
sigma_70p00,sigma,70.0,100.0,TRAF6,auc_cv,0.23141992009199994,0.23107859664657457,0.14770881006664904
sigma_70p00,sigma,70.0,100.0,TRAF2_3,final_mean,0.651059490825,0.6554709238374999,-0.6730173455556043
sigma_70p00,sigma,70.0,100.0,TRAF2_3,final_cv,0.22847308763406451,0.12986558404176507,75.93043554987366
sigma_70p00,sigma,70.0,100.0,TRAF2_3,auc_mean,326.6406479375,326.9804543875,-0.10392255727840194
sigma_70p00,sigma,70.0,100.0,TRAF2_3,auc_cv,0.1310796358814396,0.12971733959689466,1.0502036880947196
sigma_70p00,sigma,70.0,100.0,Btx,final_mean,0.44315300606249997,0.42844145226249997,3.433737263822567
sigma_70p00,sigma,70.0,100.0,Btx,final_cv,0.519420994869825,0.41174234038510404,26.151950849652405
sigma_70p00,sigma,70.0,100.0,Btx,auc_mean,210.94495502499998,212.8153785,-0.8788948844690836
sigma_70p00,sigma,70.0,100.0,Btx,auc_cv,0.41632894748613913,0.4115036525805379,1.1726007473668476
sigma_70p00,sigma,70.0,100.0,TAK1_TAB,final_mean,0.48500414453749996,0.48357264210000006,0.2960263490679127
sigma_70p00,sigma,70.0,100.0,TAK1_TAB,final_cv,0.42236228156215677,0.3085619675616627,36.88086218135498
sigma_70p00,sigma,70.0,100.0,TAK1_TAB,auc_mean,239.3197959,240.4689862,-0.47789543182262806
sigma_70p00,sigma,70.0,100.0,TAK1_TAB,auc_cv,0.31173511907080587,0.3081772312965922,1.154494042030496
sigma_70p00,sigma,70.0,100.0,NEMO_IKKa_IKKb,final_mean,0.4060288967375,0.3990133946,1.7582121884737179
sigma_70p00,sigma,70.0,100.0,NEMO_IKKa_IKKb,final_cv,0.43515865129050674,0.26797761876101767,62.38619228816309
sigma_70p00,sigma,70.0,100.0,NEMO_IKKa_IKKb,auc_mean,195.087812725,198.00618056250002,-1.4738771432333375
sigma_70p00,sigma,70.0,100.0,NEMO_IKKa_IKKb,auc_cv,0.2712532022413787,0.26798875718071297,1.2181276166240318
sigma_70p00,sigma,70.0,100.0,IkBa_release_signal,final_mean,0.21915194085,0.23551007488749998,-6.945831954456317
sigma_70p00,sigma,70.0,100.0,IkBa_release_signal,final_cv,0.6233432784704154,0.4137182543444197,50.66854602733657
sigma_70p00,sigma,70.0,100.0,IkBa_release_signal,auc_mean,112.976141305,116.70437287375,-3.194594578545207
sigma_70p00,sigma,70.0,100.0,IkBa_release_signal,auc_cv,0.4181850062572075,0.4148273850750491,0.8094020074279618
sigma_70p00,sigma,70.0,100.0,p50_p65,final_mean,0.16043317545000002,0.1612292729125,-0.4937673216029559
sigma_70p00,sigma,70.0,100.0,p50_p65,final_cv,0.8371823305261642,0.5025243047048943,66.59539104636873
sigma_70p00,sigma,70.0,100.0,p50_p65,auc_mean,75.706856455,79.603306225,-4.894834090165334
sigma_70p00,sigma,70.0,100.0,p50_p65,auc_cv,0.5040656081391273,0.503076246940054,0.19666227636288003
sigma_70p00,sigma,70.0,100.0,TNFa,final_mean,0.4689093343875,0.49557346278750003,-5.380459286504113
sigma_70p00,sigma,70.0,100.0,TNFa,final_cv,0.713730950881751,0.4604643961519166,55.002418611813056
sigma_70p00,sigma,70.0,100.0,TNFa,auc_mean,230.834347925,241.0054182875,-4.220266264041717
sigma_70p00,sigma,70.0,100.0,TNFa,auc_cv,0.48457740472710936,0.4651035056209641,4.187003295136527
sigma_70p00,sigma,70.0,100.0,p100,final_mean,0.1625971961375,0.17996233625,-9.649319115515754
sigma_70p00,sigma,70.0,100.0,p100,final_cv,1.0830551951914995,0.8282011089869484,30.77200494409955
sigma_70p00,sigma,70.0,100.0,p100,auc_mean,82.87244092,88.419129645,-6.27317724939136
sigma_70p00,sigma,70.0,100.0,p100,auc_cv,0.8352013864455444,0.8270143044922765,0.9899565108845598
sigma_70p00,sigma,70.0,100.0,Phenotype_canonical,final_mean,0.680361880475,0.6809200242375,-0.08196906283156613
sigma_70p00,sigma,70.0,100.0,Phenotype_canonical,final_cv,0.49031338332948116,0.30785838076115096,59.265887814139504
sigma_70p00,sigma,70.0,100.0,Phenotype_canonical,auc_mean,319.9530601375,327.4420264625,-2.2871121358203683
sigma_70p00,sigma,70.0,100.0,Phenotype_canonical,auc_cv,0.33183363082002176,0.318699679593397,4.121105877289022
sigma_70p00,sigma,70.0,100.0,NIK,final_mean,0.41918966983749995,0.405432408025,3.393231902579341
sigma_70p00,sigma,70.0,100.0,NIK,final_cv,0.5496175558721916,0.4611943646466652,19.17265214055035
sigma_70p00,sigma,70.0,100.0,NIK,auc_mean,200.6846403625,201.39707196249998,-0.3537447655309611
sigma_70p00,sigma,70.0,100.0,NIK,auc_cv,0.46525278412324544,0.46139699952031393,0.8356761329050943
sigma_70p00,sigma,70.0,100.0,IKKa_noncanonical,final_mean,0.3065304919375,0.308058851475,-0.4961258312112027
sigma_70p00,sigma,70.0,100.0,IKKa_noncanonical,final_cv,0.7302356415135435,0.5533634273191441,31.963119617659697
sigma_70p00,sigma,70.0,100.0,IKKa_noncanonical,auc_mean,149.21696753749998,152.427095275,-2.106008601494702
sigma_70p00,sigma,70.0,100.0,IKKa_noncanonical,auc_cv,0.5579413891991292,0.5533716766847852,0.8257944356170999
sigma_70p00,sigma,70.0,100.0,p100_RelB,final_mean,0.326646798625,0.3464450408625,-5.714684842424312
sigma_70p00,sigma,70.0,100.0,p100_RelB,final_cv,0.6660479769653577,0.39036222097858625,70.62306267641982
sigma_70p00,sigma,70.0,100.0,p100_RelB,auc_mean,163.1381432375,170.6254149875,-4.388133942735617
sigma_70p00,sigma,70.0,100.0,p100_RelB,auc_cv,0.4044282794461748,0.3912215719167215,3.375761583071535
sigma_70p00,sigma,70.0,100.0,p52,final_mean,0.287576477175,0.290046485075,-0.8515903577874129
sigma_70p00,sigma,70.0,100.0,p52,final_cv,0.8011963677585402,0.5979400051319554,33.99276865272285
sigma_70p00,sigma,70.0,100.0,p52,auc_mean,133.8088611625,142.162120975,-5.87586887084286
sigma_70p00,sigma,70.0,100.0,p52,auc_cv,0.6065251237132075,0.5979599161582119,1.4324049695547458
sigma_70p00,sigma,70.0,100.0,BAFF,final_mean,0.6528348438624999,0.643102565675,1.5133321972187863
sigma_70p00,sigma,70.0,100.0,BAFF,final_cv,0.4361188589120286,0.3064279010310604,42.323482112623424
sigma_70p00,sigma,70.0,100.0,BAFF,auc_mean,302.5347639375,313.0692518875,-3.3649066097955704
sigma_70p00,sigma,70.0,100.0,BAFF,auc_cv,0.33250411083257136,0.31315418524264804,6.179041028919996
sigma_70p00,sigma,70.0,100.0,Phenotype_noncanonical,final_mean,0.7203578079249999,0.7610278082124999,-5.3440885929024855
sigma_70p00,sigma,70.0,100.0,Phenotype_noncanonical,final_cv,0.43361105897314933,0.23502816126521392,84.49323546545028
sigma_70p00,sigma,70.0,100.0,Phenotype_noncanonical,auc_mean,357.139233475,366.563082575,-2.570866938863603
sigma_70p00,sigma,70.0,100.0,Phenotype_noncanonical,auc_cv,0.2608712674829788,0.24648253078068932,5.837629407940481
r_0p500,r,0.5,0.0,TNFR,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,0.0,TNFR,final_cv,0.0,0.0,
r_0p500,r,0.5,0.0,TNFR,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,0.0,TNFR,auc_cv,0.0,0.0,
r_0p500,r,0.5,0.0,IL1R,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,0.0,IL1R,final_cv,0.0,0.0,
r_0p500,r,0.5,0.0,IL1R,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,0.0,IL1R,auc_cv,0.0,0.0,
r_0p500,r,0.5,0.0,CD40,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,0.0,CD40,final_cv,0.0,0.0,
r_0p500,r,0.5,0.0,CD40,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,0.0,CD40,auc_cv,0.0,0.0,
r_0p500,r,0.5,0.0,LTB,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,0.0,LTB,final_cv,0.0,0.0,
r_0p500,r,0.5,0.0,LTB,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,0.0,LTB,auc_cv,0.0,0.0,
r_0p500,r,0.5,0.0,BAFFR,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,0.0,BAFFR,final_cv,0.0,0.0,
r_0p500,r,0.5,0.0,BAFFR,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,0.0,BAFFR,auc_cv,0.0,0.0,
r_0p500,r,0.5,0.0,TRAF2_5,final_mean,0.45354472925000006,0.45354472925000006,0.0
r_0p500,r,0.5,0.0,TRAF2_5,final_cv,0.4465662807070007,0.4465662807070007,0.0
r_0p500,r,0.5,0.0,TRAF2_5,auc_mean,226.008547725,226.008547725,0.0
r_0p500,r,0.5,0.0,TRAF2_5,auc_cv,0.446127209797532,0.446127209797532,0.0
r_0p500,r,0.5,0.0,TRAF6,final_mean,0.6050789359125,0.6050789359125,0.0
r_0p500,r,0.5,0.0,TRAF6,final_cv,0.23155068880950605,0.23155068880950605,0.0
r_0p500,r,0.5,0.0,TRAF6,auc_mean,301.7256551625,301.7256551625,0.0
r_0p500,r,0.5,0.0,TRAF6,auc_cv,0.23107859664657457,0.23107859664657457,0.0
r_0p500,r,0.5,0.0,TRAF2_3,final_mean,0.6273020713625,0.6554709238374999,-4.297498401619926
r_0p500,r,0.5,0.0,TRAF2_3,final_cv,0.12584020190695577,0.12986558404176507,-3.099652740571146
r_0p500,r,0.5,0.0,TRAF2_3,auc_mean,312.963384425,326.9804543875,-4.286821971899446
r_0p500,r,0.5,0.0,TRAF2_3,auc_cv,0.12580711205820017,0.12971733959689466,-3.0144216269357593
r_0p500,r,0.5,0.0,Btx,final_mean,0.42175587487500005,0.42844145226249997,-1.5604413046858445
r_0p500,r,0.5,0.0,Btx,final_cv,0.41853629757654537,0.41174234038510404,1.6500506567012074
r_0p500,r,0.5,0.0,Btx,auc_mean,209.491278625,212.8153785,-1.5619641298619813
r_0p500,r,0.5,0.0,Btx,auc_cv,0.41822977922141685,0.4115036525805379,1.6345241649009523
r_0p500,r,0.5,0.0,TAK1_TAB,final_mean,0.48357264210000006,0.48357264210000006,0.0
r_0p500,r,0.5,0.0,TAK1_TAB,final_cv,0.3085619675616627,0.3085619675616627,0.0
r_0p500,r,0.5,0.0,TAK1_TAB,auc_mean,240.4689862,240.4689862,0.0
r_0p500,r,0.5,0.0,TAK1_TAB,auc_cv,0.3081772312965922,0.3081772312965922,0.0
r_0p500,r,0.5,0.0,NEMO_IKKa_IKKb,final_mean,0.4639817605875,0.4652436550375,-0.27123302732592336
r_0p500,r,0.5,0.0,NEMO_IKKa_IKKb,final_cv,0.3231133844488634,0.32249126155697594,0.1929115501870804
r_0p500,r,0.5,0.0,NEMO_IKKa_IKKb,auc_mean,230.1145727,230.74366955000002,-0.2726388339176933
r_0p500,r,0.5,0.0,NEMO_IKKa_IKKb,auc_cv,0.3225576120031852,0.32194273715021626,0.19098888777915324
r_0p500,r,0.5,0.0,IkBa_release_signal,final_mean,0.3297158461375,0.33021212587500004,-0.15029119121080514
r_0p500,r,0.5,0.0,IkBa_release_signal,final_cv,0.4349553710954308,0.434761252973225,0.044649361201876125
r_0p500,r,0.5,0.0,IkBa_release_signal,auc_mean,163.1303031875,163.377556675,-0.15133871048875758
r_0p500,r,0.5,0.0,IkBa_release_signal,auc_cv,0.43559639862988137,0.4353969800324452,0.04580155733311386
r_0p500,r,0.5,0.0,p50_p65,final_mean,0.25742658325,0.2973161333125,-13.416544073164472
r_0p500,r,0.5,0.0,p50_p65,final_cv,0.4331851373087254,0.4313607869261006,0.4229291205686936
r_0p500,r,0.5,0.0,p50_p65,auc_mean,126.85046480000001,146.372372775,-13.337153456553297
r_0p500,r,0.5,0.0,p50_p65,auc_cv,0.43368814820374463,0.431985906518163,0.3940502826357939
r_0p500,r,0.5,0.0,TNFa,final_mean,0.594664826825,0.6196866580375,-4.037819902681495
r_0p500,r,0.5,0.0,TNFa,final_cv,0.3571466673644648,0.3331276459151579,7.210155549631003
r_0p500,r,0.5,0.0,TNFa,auc_mean,289.63884801250003,301.9203035875,-4.067780612654504
r_0p500,r,0.5,0.0,TNFa,auc_cv,0.361974212635378,0.33825294170185494,7.0128794192221955
r_0p500,r,0.5,0.0,p100,final_mean,0.2400446765625,0.25862056725000004,-7.182681132062996
r_0p500,r,0.5,0.0,p100,final_cv,0.6889207679253151,0.6613039798447459,4.17611097502435
r_0p500,r,0.5,0.0,p100,auc_mean,117.87744322500001,126.96675095,-7.15880941820698
r_0p500,r,0.5,0.0,p100,auc_cv,0.6890291190614056,0.661837540040465,4.108497535403943
r_0p500,r,0.5,0.0,Phenotype_canonical,final_mean,0.7686298482124999,0.7884652180875,-2.515693707214217
r_0p500,r,0.5,0.0,Phenotype_canonical,final_cv,0.22868436199143494,0.212434078106337,7.649565469888331
r_0p500,r,0.5,0.0,Phenotype_canonical,auc_mean,371.6597150625,381.70516738749996,-2.631730765856244
r_0p500,r,0.5,0.0,Phenotype_canonical,auc_cv,0.2380416799309349,0.22146898062916354,7.483079235155432
r_0p500,r,0.5,0.0,NIK,final_mean,0.39909890965,0.405432408025,-1.562158882624276
r_0p500,r,0.5,0.0,NIK,final_cv,0.4687150155539303,0.4611943646466652,1.6306901132729479
r_0p500,r,0.5,0.0,NIK,auc_mean,198.25059430000002,201.39707196249998,-1.5623254260051178
r_0p500,r,0.5,0.0,NIK,auc_cv,0.46889517097947464,0.46139699952031393,1.6251019115763876
r_0p500,r,0.5,0.0,IKKa_noncanonical,final_mean,0.30498022936249997,0.308058851475,-0.9993616796788896
r_0p500,r,0.5,0.0,IKKa_noncanonical,final_cv,0.558283592225736,0.5533634273191441,0.889138071597606
r_0p500,r,0.5,0.0,IKKa_noncanonical,auc_mean,150.90081928749998,152.427095275,-1.001315405733083
r_0p500,r,0.5,0.0,IKKa_noncanonical,auc_cv,0.5582762466988739,0.5533716766847852,0.886306658026248
r_0p500,r,0.5,0.0,p100_RelB,final_mean,0.340846827125,0.3793751871125,-10.155740622033571
r_0p500,r,0.5,0.0,p100_RelB,final_cv,0.36494141489920434,0.3517098654598227,3.762063774379154
r_0p500,r,0.5,0.0,p100_RelB,auc_mean,167.85826571249999,186.72962554999998,-10.106248423042475
r_0p500,r,0.5,0.0,p100_RelB,auc_cv,0.36588570569293033,0.3526241530516158,3.7608180059558682
r_0p500,r,0.5,0.0,p52,final_mean,0.2903782264,0.3062981677875,-5.1975307271654225
r_0p500,r,0.5,0.0,p52,final_cv,0.5900180939939323,0.5726196517273229,3.038394196588712
r_0p500,r,0.5,0.0,p52,auc_mean,142.31371240000001,150.11127485,-5.1945215026597875
r_0p500,r,0.5,0.0,p52,auc_cv,0.5898736259618756,0.572690320866033,3.000453206517917
r_0p500,r,0.5,0.0,BAFF,final_mean,0.6439947658125,0.6632187320125,-2.898586133365977
r_0p500,r,0.5,0.0,BAFF,final_cv,0.31062270146761034,0.29052902409046305,6.9162375222417305
r_0p500,r,0.5,0.0,BAFF,auc_mean,313.512367275,322.95853719999997,-2.9248862739151615
r_0p500,r,0.5,0.0,BAFF,auc_cv,0.3169866042131312,0.2969201859416993,6.758185944074535
r_0p500,r,0.5,0.0,Phenotype_noncanonical,final_mean,0.7615092818375,0.7724286863250001,-1.4136456453283097
r_0p500,r,0.5,0.0,Phenotype_noncanonical,final_cv,0.23747359240439192,0.2250256583715686,5.531784296468523
r_0p500,r,0.5,0.0,Phenotype_noncanonical,auc_mean,366.80881985,372.31345484999997,-1.4784947812905957
r_0p500,r,0.5,0.0,Phenotype_noncanonical,auc_cv,0.24855963775050993,0.23614398690381916,5.257661230115351
r_0p500,r,0.5,100.0,TNFR,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,100.0,TNFR,final_cv,0.0,0.0,
r_0p500,r,0.5,100.0,TNFR,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,100.0,TNFR,auc_cv,0.0,0.0,
r_0p500,r,0.5,100.0,IL1R,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,100.0,IL1R,final_cv,0.0,0.0,
r_0p500,r,0.5,100.0,IL1R,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,100.0,IL1R,auc_cv,0.0,0.0,
r_0p500,r,0.5,100.0,CD40,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,100.0,CD40,final_cv,0.0,0.0,
r_0p500,r,0.5,100.0,CD40,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,100.0,CD40,auc_cv,0.0,0.0,
r_0p500,r,0.5,100.0,LTB,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,100.0,LTB,final_cv,0.0,0.0,
r_0p500,r,0.5,100.0,LTB,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,100.0,LTB,auc_cv,0.0,0.0,
r_0p500,r,0.5,100.0,BAFFR,final_mean,1.0,1.0,0.0
r_0p500,r,0.5,100.0,BAFFR,final_cv,0.0,0.0,
r_0p500,r,0.5,100.0,BAFFR,auc_mean,500.0,500.0,0.0
r_0p500,r,0.5,100.0,BAFFR,auc_cv,0.0,0.0,
r_0p500,r,0.5,100.0,TRAF2_5,final_mean,0.45354472925000006,0.45354472925000006,0.0
r_0p500,r,0.5,100.0,TRAF2_5,final_cv,0.4465662807070007,0.4465662807070007,0.0
r_0p500,r,0.5,100.0,TRAF2_5,auc_mean,226.008547725,226.008547725,0.0
r_0p500,r,0.5,100.0,TRAF2_5,auc_cv,0.446127209797532,0.446127209797532,0.0
r_0p500,r,0.5,100.0,TRAF6,final_mean,0.6050789359125,0.6050789359125,0.0
r_0p500,r,0.5,100.0,TRAF6,final_cv,0.23155068880950605,0.23155068880950605,0.0
r_0p500,r,0.5,100.0,TRAF6,auc_mean,301.7256551625,301.7256551625,0.0
r_0p500,r,0.5,100.0,TRAF6,auc_cv,0.23107859664657457,0.23107859664657457,0.0
r_0p500,r,0.5,100.0,TRAF2_3,final_mean,0.6273020713625,0.6554709238374999,-4.297498401619926
r_0p500,r,0.5,100.0,TRAF2_3,final_cv,0.12584020190695577,0.12986558404176507,-3.099652740571146
r_0p500,r,0.5,100.0,TRAF2_3,auc_mean,312.963384425,326.9804543875,-4.286821971899446
r_0p500,r,0.5,100.0,TRAF2_3,auc_cv,0.12580711205820017,0.12971733959689466,-3.0144216269357593
r_0p500,r,0.5,100.0,Btx,final_mean,0.42175587487500005,0.42844145226249997,-1.5604413046858445
r_0p500,r,0.5,100.0,Btx,final_cv,0.41853629757654537,0.41174234038510404,1.6500506567012074
r_0p500,r,0.5,100.0,Btx,auc_mean,209.491278625,212.8153785,-1.5619641298619813
r_0p500,r,0.5,100.0,Btx,auc_cv,0.41822977922141685,0.4115036525805379,1.6345241649009523
r_0p500,r,0.5,100.0,TAK1_TAB,final_mean,0.48357264210000006,0.48357264210000006,0.0
r_0p500,r,0.5,100.0,TAK1_TAB,final_cv,0.3085619675616627,0.3085619675616627,0.0
r_0p500,r,0.5,100.0,TAK1_TAB,auc_mean,240.4689862,240.4689862,0.0
r_0p500,r,0.5,100.0,TAK1_TAB,auc_cv,0.3081772312965922,0.3081772312965922,0.0
r_0p500,r,0.5,100.0,NEMO_IKKa_IKKb,final_mean,0.397719190675,0.3990133946,-0.3243509973637426
r_0p500,r,0.5,100.0,NEMO_IKKa_IKKb,final_cv,0.26827112076929244,0.26797761876101767,0.10952482137567277
r_0p500,r,0.5,100.0,NEMO_IKKa_IKKb,auc_mean,197.3623834,198.00618056250002,-0.32513993284003506
r_0p500,r,0.5,100.0,NEMO_IKKa_IKKb,auc_cv,0.2682816873798454,0.26798875718071297,0.10930689862296283
r_0p500,r,0.5,100.0,IkBa_release_signal,final_mean,0.2350325636625,0.23551007488749998,-0.2027561773007336
r_0p500,r,0.5,100.0,IkBa_release_signal,final_cv,0.41392420114653716,0.4137182543444197,0.04977948155655554
r_0p500,r,0.5,100.0,IkBa_release_signal,auc_mean,116.4670208725,116.70437287375,-0.20337884125967154
r_0p500,r,0.5,100.0,IkBa_release_signal,auc_cv,0.4150386839176487,0.4148273850750491,0.050936570294490835
r_0p500,r,0.5,100.0,p50_p65,final_mean,0.15278609331249998,0.1612292729125,-5.236753504794489
r_0p500,r,0.5,100.0,p50_p65,final_cv,0.5052331057903603,0.5025243047048943,0.5390388206311325
r_0p500,r,0.5,100.0,p50_p65,auc_mean,75.45071080625,79.603306225,-5.216611740990529
r_0p500,r,0.5,100.0,p50_p65,auc_cv,0.5057267703575544,0.503076246940054,0.5268631611256014
r_0p500,r,0.5,100.0,TNFa,final_mean,0.4858851919875,0.49557346278750003,-1.954961580369019
r_0p500,r,0.5,100.0,TNFa,final_cv,0.46835608759625247,0.4604643961519166,1.713854862674813
r_0p500,r,0.5,100.0,TNFa,auc_mean,236.2385078375,241.0054182875,-1.9779266723013889
r_0p500,r,0.5,100.0,TNFa,auc_cv,0.4729424608171903,0.4651035056209641,1.6854216537801392
r_0p500,r,0.5,100.0,p100,final_mean,0.1740742147875,0.17996233625,-3.271863204932146
r_0p500,r,0.5,100.0,p100,final_cv,0.8387302674909362,0.8282011089869484,1.2713287134892726
r_0p500,r,0.5,100.0,p100,auc_mean,85.52728874,88.419129645,-3.270605486177758
r_0p500,r,0.5,100.0,p100,auc_cv,0.8373266224384758,0.8270143044922765,1.2469334436156165
r_0p500,r,0.5,100.0,Phenotype_canonical,final_mean,0.671743958225,0.6809200242375,-1.3475982032949307
r_0p500,r,0.5,100.0,Phenotype_canonical,final_cv,0.3148495022869199,0.30785838076115096,2.2708888120843262
r_0p500,r,0.5,100.0,Phenotype_canonical,auc_mean,322.814744525,327.4420264625,-1.413160670757685
r_0p500,r,0.5,100.0,Phenotype_canonical,auc_cv,0.3258449010650097,0.318699679593397,2.241992047412378
r_0p500,r,0.5,100.0,NIK,final_mean,0.39909890965,0.405432408025,-1.562158882624276
