condition_id,family,level,alpha_scale,beta_scale,sigma_scale,r,dose,node,final_mean,final_sd,final_se,final_cv,auc_mean,auc_sd,auc_se,auc_cv
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,TRAF2_5,0.4535961863625,0.20239903052136962,0.014311772698724346,0.44620972708006545,226.000875175,100.83130371693596,7.129849861412575,0.4461544834233891
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,TRAF6,0.6050454603875,0.14003525184809712,0.009901987618695549,0.23144583509214642,301.72140372499996,69.72464947482302,4.930277245950241,0.23108950380720306
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,TRAF2_3,0.6555112779125,0.08511778683879309,0.006018736427330166,0.12984946210209206,326.984469125,42.41173171161682,2.998962309514879,0.12970564573023685
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,Btx,0.4282463866875,0.17633970342712701,0.012469100008574619,0.411771608375077,212.82788953750003,87.57160058087081,6.192247261009355,0.4114667526477576
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,TAK1_TAB,0.483513248625,0.1491798589664792,0.010548608989165022,0.30853313614613925,240.4622654625,74.10258674446575,5.23984415904761,0.30816721535055996
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,NEMO_IKKa_IKKb,0.46501487585,0.14981549819013526,0.010593555469708558,0.3221735603969394,230.7458283,74.29553199175044,5.253487448322882,0.3219799575104623
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,IkBa_release_signal,0.330434269525,0.14384309299786727,0.010171242648563913,0.4353152994834405,163.3888121375,71.1362637183933,5.030093446355046,0.43538026127840695
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,p50_p65,0.2970423316375,0.1279638805567164,0.009048412768859955,0.4307934153738027,146.3700824375,63.23661546382917,4.471503961375969,0.43203238264780774
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,TNFa,0.6201865519375,0.20575692981072685,0.014549212034528945,0.3317661906210798,301.9272882375,102.10730566594584,7.220076824507789,0.3381850850977964
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,p100,0.258644293375,0.17108046722386316,0.012097215850255652,0.6614507708307298,126.9602055375,84.04004440591036,5.94252852906378,0.6619400468841208
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,Phenotype_canonical,0.7882574299124999,0.16724057222552025,0.011825694271018393,0.21216491704250057,381.7116589625,84.48818080848466,5.974216557979462,0.22134032017288977
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,NIK,0.4051511885625,0.18698705921244535,0.013221981756325059,0.46152415318312734,201.3922162,92.91407820939527,6.570017476956062,0.46135883482767526
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,IKKa_noncanonical,0.3079717105,0.1705704948400656,0.01206115535717554,0.5538511786135811,152.4319458375,84.3562852649121,5.964890134652618,0.5534029287721622
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,p100_RelB,0.3794034799375,0.13330824114380788,0.009426316130083807,0.3513627264720082,186.7210619625,65.84795688356427,4.656153683964769,0.35265414726908956
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,p52,0.3060762412,0.17519138910508109,0.012387901924169387,0.5723782689509881,150.1108668125,85.976858519532,6.079481968427746,0.5727557261189071
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,BAFF,0.662845543625,0.19290047053082113,0.013640123080641938,0.2910187333777311,322.9631074,95.87345719290019,6.77927717168979,0.2968557553360356
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,0.0,Phenotype_noncanonical,0.772735971425,0.17333889609767192,0.01225691088740542,0.22431839917846483,372.2868267375,87.92554011944799,6.217274565795151,0.23617687708688231
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,TRAF2_5,0.4535961863625,0.20239903052136962,0.014311772698724346,0.44620972708006545,226.000875175,100.83130371693596,7.129849861412575,0.4461544834233891
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,TRAF6,0.6050454603875,0.14003525184809712,0.009901987618695549,0.23144583509214642,301.72140372499996,69.72464947482302,4.930277245950241,0.23108950380720306
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,TRAF2_3,0.6555112779125,0.08511778683879309,0.006018736427330166,0.12984946210209206,326.984469125,42.41173171161682,2.998962309514879,0.12970564573023685
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,Btx,0.4282463866875,0.17633970342712701,0.012469100008574619,0.411771608375077,212.82788953750003,87.57160058087081,6.192247261009355,0.4114667526477576
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,TAK1_TAB,0.483513248625,0.1491798589664792,0.010548608989165022,0.30853313614613925,240.4622654625,74.10258674446575,5.23984415904761,0.30816721535055996
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,NEMO_IKKa_IKKb,0.39878775415,0.1067118804950498,0.007545669433121818,0.2675906654217652,198.008786825,53.066357599549114,3.7523581311511456,0.2680000137895351
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,IkBa_release_signal,0.23562953948749998,0.0975775547250329,0.006899775063767221,0.4141142699564175,116.70944328249999,48.41463234896297,3.4234314842605302,0.4148304626196645
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p50_p65,0.161133582,0.08088484465907356,0.005719422215365141,0.5019738508579394,79.60393332625,40.04861559399094,2.8318647663644305,0.5030984515533306
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,TNFa,0.49602314545,0.2277000475017841,0.016100824766501053,0.45905125514901335,241.014717575,112.08765043435001,7.925793770939616,0.4650655842188148
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p100,0.1800081693,0.1490934450905148,0.01054249860539672,0.8282593266199881,88.42045697125,73.14123072828663,5.171866023230136,0.8271980629105838
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,Phenotype_canonical,0.6805755354874999,0.2092487947931564,0.014796124175335322,0.307458590387429,327.45206494999996,104.39301871741515,7.381701144361843,0.3188039713029611
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,NIK,0.4051511885625,0.18698705921244535,0.013221981756325059,0.46152415318312734,201.3922162,92.91407820939527,6.570017476956062,0.46135883482767526
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,IKKa_noncanonical,0.3079717105,0.1705704948400656,0.01206115535717554,0.5538511786135811,152.4319458375,84.3562852649121,5.964890134652618,0.5534029287721622
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p100_RelB,0.346467641625,0.13511940115032697,0.009554384482326159,0.38999140155366585,170.61883533749997,66.74873063046185,4.719848006439379,0.39121548625289015
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p52,0.289807505125,0.1732397234573699,0.012249898322758846,0.597775145204221,142.1643169375,85.01713723948464,6.011619425910695,0.5980202280777737
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,BAFF,0.6427312631625,0.19726489252981694,0.013948734319786908,0.30691659770709334,313.0776008375,98.01439272793986,6.9306641751807705,0.31306740714042114
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,Phenotype_noncanonical,0.76134398345,0.1782982132999613,0.01260758756978481,0.23418877298013183,366.53581392499996,90.35361531975683,6.388965409732077,0.24650692207186295
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,TRAF2_5,0.45300361168750003,0.20461492090870848,0.014468459810649684,0.45168496592442187,226.08071878750002,100.80757605125838,7.12817206208234,0.44589196545332294
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,TRAF6,0.6053271714249999,0.1415799266005242,0.010011212617912433,0.23388992479427462,301.76403388750003,69.70741266395993,4.929058419365508,0.23099973766239945
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,TRAF2_3,0.655052279825,0.08689429645556292,0.006144354627016272,0.13265246016512924,326.9424468875,42.448468617721716,3.0015600010575376,0.1298346819809791
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,Btx,0.43021919869999997,0.17830288212938897,0.012607917705879662,0.41444659528949324,212.68224492500002,87.60539595420276,6.19463695477493,0.41190742548864767
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,TAK1_TAB,0.48404265085,0.1509425505808581,0.01067325010853182,0.3118372943289117,240.49818439999999,74.15390300817806,5.243472766853223,0.3083345647418454
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,NEMO_IKKa_IKKb,0.46716427897499996,0.15332976420524327,0.010842051602726189,0.328213802094763,230.6664584875,74.20608486204804,5.247162581125858,0.32170297037819795
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,IkBa_release_signal,0.3279818908125,0.14249349092040958,0.010075811370476535,0.43445536144515357,163.19785633749999,71.10721795348698,5.028039600622046,0.4357117155168649
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,p50_p65,0.299473358425,0.13273608517207025,0.0093858585933326,0.4432316980387176,146.2623573625,63.140066361312954,4.464676908865301,0.43169047388471354
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,TNFa,0.6150452191,0.2163278883303291,0.01529669167981419,0.351726802538004,301.6454676375,102.29413966262885,7.233287983108863,0.339120426584894
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,p100,0.257984477575,0.17142888492701802,0.012121852702314277,0.6644930212019483,126.8463486875,83.87747820686464,5.9310333628900835,0.6612526026547763
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,Phenotype_canonical,0.7901664032875,0.17263266656945878,0.01220697291855805,0.21847634352867673,381.4767254,84.96740660246341,6.008102938843651,0.2227328718767056
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,NIK,0.4078449046625,0.1879401503100667,0.013289375474146718,0.46081279467152103,201.4188000875,93.01290693589694,6.577005723224598,0.4617886061057381
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,IKKa_noncanonical,0.30870029111249997,0.1710529026804439,0.012095266742698445,0.5541067099872183,152.317448375,84.25935435957057,5.958036084605263,0.5531825490677017
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,p100_RelB,0.37871409545,0.13679567042991453,0.009672914619795263,0.36121092949384315,186.6262693,65.81067776100836,4.653517651929173,0.35263351728484865
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,p52,0.30791959695,0.17837010848916476,0.012612671327366856,0.5792749479278142,149.939010325,85.82336634751805,6.068628432858735,0.5723885075771261
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,BAFF,0.6663302704375,0.1936815953023651,0.013695356942933092,0.29066906291859945,322.723987675,96.12707099915747,6.797210375910495,0.29786156179986994
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,0.0,Phenotype_noncanonical,0.7687184467,0.18472361255632594,0.013061931908385454,0.24030074125229905,372.366540875,87.95729317419202,6.21951984582844,0.23621159131942113
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF2_5,0.45300361168750003,0.20461492090870848,0.014468459810649684,0.45168496592442187,226.08071878750002,100.80757605125838,7.12817206208234,0.44589196545332294
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF6,0.6053271714249999,0.1415799266005242,0.010011212617912433,0.23388992479427462,301.76403388750003,69.70741266395993,4.929058419365508,0.23099973766239945
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF2_3,0.655052279825,0.08689429645556292,0.006144354627016272,0.13265246016512924,326.9424468875,42.448468617721716,3.0015600010575376,0.1298346819809791
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Btx,0.43021919869999997,0.17830288212938897,0.012607917705879662,0.41444659528949324,212.68224492500002,87.60539595420276,6.19463695477493,0.41190742548864767
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TAK1_TAB,0.48404265085,0.1509425505808581,0.01067325010853182,0.3118372943289117,240.49818439999999,74.15390300817806,5.243472766853223,0.3083345647418454
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,NEMO_IKKa_IKKb,0.40088887927499994,0.11046698546499033,0.0078111954519530435,0.2755551255618959,197.92502546249997,53.03732618711153,3.750305300290942,0.2679667518706991
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IkBa_release_signal,0.2342606554375,0.0974784870805182,0.006892769923443969,0.41611121977981985,116.58783236625,48.36933080156362,3.4202281811240978,0.4148746041492203
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p50_p65,0.161916585725,0.08333840606929845,0.005892915206487906,0.5146996257124693,79.516623385,39.99082185455755,2.827778131858083,0.5029240447111517
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TNFa,0.49164394746249995,0.23649244740284703,0.016722541325795606,0.4810238153514245,240.7428618875,112.13512848282468,7.92915097594301,0.4657879681401554
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p100,0.1792155902,0.14926130380648153,0.010554368009030852,0.8328589250517199,88.29044258375,72.89877299996954,5.154721672845725,0.8256700370577446
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Phenotype_canonical,0.6834839631875,0.21793771509496984,0.015410523621995497,0.31886295338751497,327.149672625,104.26521004223598,7.372663706270477,0.31870797609432877
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,NIK,0.4078449046625,0.1879401503100667,0.013289375474146718,0.46081279467152103,201.4188000875,93.01290693589694,6.577005723224598,0.4617886061057381
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IKKa_noncanonical,0.30870029111249997,0.1710529026804439,0.012095266742698445,0.5541067099872183,152.317448375,84.25935435957057,5.958036084605263,0.5531825490677017
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p100_RelB,0.34586127775000003,0.1385471793800835,0.009796765005392605,0.40058598141255347,170.52100470000002,66.763235508241,4.72087365618317,0.39152499497465715
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p52,0.29182592928749995,0.17633418927274816,0.012468710098979239,0.6042444196212186,141.96324414999998,84.84859449758221,5.999701654338796,0.597680019258578
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,BAFF,0.6461807880374999,0.19847557715868322,0.014034342650881874,0.30715177676740996,312.794939475,98.30898385438604,6.951494913499518,0.31429211744726243
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Phenotype_noncanonical,0.7572952413,0.19056822115540087,0.013475208145764164,0.2516432307540513,366.6103403,90.41075035081651,6.393005466522639,0.2466126576703557
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,TRAF2_5,0.45132163333750003,0.21385311668288287,0.015121698898434446,0.4738375049772159,226.2620529875,100.78635805172219,7.126671722946815,0.4454408360614062
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,TRAF6,0.605553974925,0.14979332536287035,0.010591987614056848,0.24736577013043765,301.8488773375,69.71324842312292,4.9294710698532604,0.2309541418144017
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,TRAF2_3,0.6538282703624999,0.10082337574918204,0.007129289269436592,0.1542046747126472,326.8478424375,42.54527306175975,3.0084051089403667,0.13016843784090537
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,Btx,0.4343590815125,0.18979255719039984,0.013420360420806736,0.4369485185609915,212.26209228749997,87.69991110331408,6.2013201850610775,0.41316803277585845
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,TAK1_TAB,0.484751604425,0.1629136982730532,0.011519738079705504,0.33607665613876053,240.36106373750002,74.29224146603062,5.253254773017866,0.3090860071544936
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,NEMO_IKKa_IKKb,0.4704881821625,0.16790224800674067,0.01187248181420318,0.35686815178866615,230.1320132,74.0502620079423,5.236144241445657,0.3217729727310372
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,IkBa_release_signal,0.321724082975,0.14881281082887238,0.010522654766452654,0.4625479368929807,162.3297313875,70.99223915727808,5.019909371972848,0.43733355898810256
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,p50_p65,0.3021640872875,0.15334160370429142,0.010842888781732467,0.5074779239347247,145.19572576250002,62.697717319436585,4.433398108149086,0.4318151721765741
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,TNFa,0.604549052025,0.2515699736720779,0.01778868343264475,0.41612830725549577,299.7943717375,102.5481355754012,7.251248206340363,0.3420615770104996
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,p100,0.25397918197499997,0.1776657522070253,0.01256286581701964,0.699528799271877,125.47367114999999,83.09164067979779,5.875466258460101,0.6622237152881599
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,Phenotype_canonical,0.791883756775,0.19925581494661762,0.014089513793960515,0.25162255601516614,380.05024775,85.517632889718,6.0470098127341325,0.2250166481827218
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,NIK,0.4124112683875,0.19622099959210806,0.013874919942278238,0.47578961738683534,201.3319801,93.19499168650782,6.58988105941536,0.4628921428191319
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,IKKa_noncanonical,0.3091982829375,0.1817882229951296,0.01285436852197084,0.5879341284436417,151.6923782,83.96297877449098,5.937079166006472,0.5535082234902358
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,p100_RelB,0.37470269861249994,0.15661335084290123,0.011074236240536335,0.41796696800645,185.2778934625,65.67058099430452,4.643611314553313,0.35444369410210375
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,p52,0.309169552475,0.1916468145444022,0.013551476215714744,0.6198760939109588,148.481308575,85.14258239405747,6.020489737857239,0.5734228988900023
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,BAFF,0.6716015880624999,0.21161477726772635,0.014963424400529016,0.3150897511696075,321.0557039,96.88622325287923,6.8508905465664665,0.30177387311909154
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,0.0,Phenotype_noncanonical,0.7573289678749999,0.22846410632515762,0.016154851884024334,0.3016708933849557,371.18495373750005,88.50116355405028,6.257977289196869,0.23842874734798064
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF2_5,0.45132163333750003,0.21385311668288287,0.015121698898434446,0.4738375049772159,226.2620529875,100.78635805172219,7.126671722946815,0.4454408360614062
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF6,0.605553974925,0.14979332536287035,0.010591987614056848,0.24736577013043765,301.8488773375,69.71324842312292,4.9294710698532604,0.2309541418144017
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF2_3,0.6538282703624999,0.10082337574918204,0.007129289269436592,0.1542046747126472,326.8478424375,42.54527306175975,3.0084051089403667,0.13016843784090537
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Btx,0.4343590815125,0.18979255719039984,0.013420360420806736,0.4369485185609915,212.26209228749997,87.69991110331408,6.2013201850610775,0.41316803277585845
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TAK1_TAB,0.484751604425,0.1629136982730532,0.011519738079705504,0.33607665613876053,240.36106373750002,74.29224146603062,5.253254773017866,0.3090860071544936
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,NEMO_IKKa_IKKb,0.404034791425,0.126978604036757,0.00897874319799924,0.31427641067471723,197.3861067625,52.98367872425462,3.746511851812984,0.268426585808321
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IkBa_release_signal,0.230417662375,0.10513550711147844,0.00743420300220129,0.4562823267444341,115.8879189825,48.144312024949514,3.4043169508402844,0.4154385758900347
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p50_p65,0.162428671125,0.09481979982674787,0.0067047723448244445,0.5837627013138433,78.8198281025,39.636589707805115,2.8027301365497914,0.5028758709833817
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TNFa,0.48384215643749995,0.2694686667222408,0.01905431215565942,0.5569350730129057,239.0239404875,112.23801597099522,7.936426220001474,0.46956809322982784
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p100,0.175572160925,0.15389752637909546,0.010882198451049397,0.8765485687952351,87.28835743249999,72.02281709711194,5.092782236952626,0.8251136716922084
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Phenotype_canonical,0.6856481297625,0.2547550682786576,0.01801390363214807,0.37155365444794786,325.6249985875,104.73489617779528,7.405875531418806,0.32164267679728387
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,NIK,0.4124112683875,0.19622099959210806,0.013874919942278238,0.47578961738683534,201.3319801,93.19499168650782,6.58988105941536,0.4628921428191319
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IKKa_noncanonical,0.3091982829375,0.1817882229951296,0.01285436852197084,0.5879341284436417,151.6923782,83.96297877449098,5.937079166006472,0.5535082234902358
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p100_RelB,0.3421623152375,0.15804682602879988,0.011175598242997494,0.46190599896747014,169.26789875000003,66.65287731442665,4.713070153462608,0.3937715172613415
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p52,0.2933692245625,0.18948130228191196,0.013398351375159798,0.6458799574648106,140.432689825,84.05901625309725,5.943870041243528,0.5985715744521256
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,BAFF,0.6512118855750001,0.2183227479086752,0.015437749553350536,0.33525608599097195,310.9705832375,99.0841508938014,7.006307500511808,0.3186286942714677
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Phenotype_noncanonical,0.7458309060249999,0.23535494177666116,0.01664210753160422,0.3155607254612377,365.2773008625,90.97523427740572,6.432920507758842,0.24905800076433218
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,TRAF2_5,0.4466477091,0.24359417845523335,0.017224709544326148,0.5453832483459464,226.6738219625,100.85716344873146,7.131678420583801,0.44494402827608764
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,TRAF6,0.604946467275,0.18022462641185386,0.012743805547263402,0.297918305438961,302.001406975,69.88914146982606,4.941908586461996,0.23141992009199994
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,0.0,TRAF2_3,0.651059490825,0.14874957210224965,0.010518183113209801,0.22847308763406451,326.6406479375,42.815937195725,3.0275439533954476,0.1310796358814396
