input,time,model,node,mean,sd,cv
0.01,5.9,linear_mc,2,0.00971134529948,0.00671956368419,0.691929230912
0.01,5.9,moment_ode,2,0.00971846921528,0.00698531474157,0.718766977271
0.01,6,bounded_mc,1,0.00985764969446,0.00535456250881,0.543188556581
0.01,6,linear_mc,1,0.00985622538152,0.00547499803872,0.555486286767
0.01,6,moment_ode,1,0.00987787721894,0.00556679481849,0.563561855964
0.01,6,bounded_mc,2,0.00963284231428,0.00633200978434,0.657335558681
0.01,6,linear_mc,2,0.00972910453936,0.00658649392379,0.676988709202
0.01,6,moment_ode,2,0.0097335259298,0.00700595674261,0.719775833869
0.01,6.1,bounded_mc,1,0.00988807452695,0.00544051028075,0.550209271372
0.01,6.1,linear_mc,1,0.00988791735824,0.00557107416055,0.563422403193
0.01,6.1,moment_ode,1,0.00988009760323,0.00557019366044,0.563779213944
0.01,6.1,bounded_mc,2,0.00966695955155,0.00644038250611,0.666226280535
0.01,6.1,linear_mc,2,0.00976625419945,0.00672245319294,0.688334857526
0.01,6.1,moment_ode,2,0.00974737195798,0.00702504617125,0.720711818687
0.01,6.2,bounded_mc,1,0.00995914466805,0.00556831469709,0.559115755689
0.01,6.2,linear_mc,1,0.00996100032908,0.00570770859798,0.573005562635
0.01,6.2,moment_ode,1,0.00988210468193,0.00557327854745,0.563976878088
0.01,6.2,bounded_mc,2,0.00964501453973,0.00655083906966,0.679194317715
0.01,6.2,linear_mc,2,0.00974663081025,0.00688589951389,0.706490237288
0.01,6.2,moment_ode,2,0.00976010117062,0.00704269037722,0.721579649033
0.01,6.3,bounded_mc,1,0.00998351335684,0.00545401553084,0.546302222063
0.01,6.3,linear_mc,1,0.00998394037137,0.00556955445632,0.557851334158
0.01,6.3,moment_ode,1,0.00988391894667,0.00557607794515,0.564156583561
0.01,6.3,bounded_mc,2,0.00965361294328,0.00659521250897,0.683185927147
0.01,6.3,linear_mc,2,0.00975667885217,0.00695553231841,0.712899586406
0.01,6.3,moment_ode,2,0.00977180055574,0.00705899034389,0.722383792385
0.01,6.4,bounded_mc,1,0.00995540806244,0.00550015004402,0.552478613586
0.01,6.4,linear_mc,1,0.00995605368208,0.00562427659263,0.564910231727
0.01,6.4,moment_ode,1,0.0098855589205,0.00557861781013,0.564319919085
0.01,6.4,bounded_mc,2,0.00969453818473,0.00658492665115,0.679240880346
0.01,6.4,linear_mc,2,0.0097978924747,0.00693495646809,0.707800834312
0.01,6.4,moment_ode,2,0.00978255067657,0.00707404094445,0.723128474191
0.01,6.5,bounded_mc,1,0.00996489243667,0.00546455952187,0.548381184905
0.01,6.5,linear_mc,1,0.00996504475378,0.00558003680756,0.559961038353
0.01,6.5,moment_ode,1,0.00988704134702,0.0055809218015,0.564468338466
0.01,6.5,bounded_mc,2,0.00974244820078,0.00662335375945,0.679844903761
0.01,6.5,linear_mc,2,0.00984659721005,0.00694417369253,0.705235884478
0.01,6.5,moment_ode,2,0.00979242610495,0.00708793120315,0.723817685953
0.01,6.6,bounded_mc,1,0.00995880505996,0.00555293358299,0.557590348396
0.01,6.6,linear_mc,1,0.00996011191961,0.00568230688791,0.570506329023
0.01,6.6,moment_ode,1,0.00988838136132,0.00558301147587,0.564603171325
0.01,6.6,bounded_mc,2,0.00976482419641,0.00672110481013,0.688297574533
0.01,6.6,linear_mc,2,0.00987120271137,0.00704314761849,0.713504506435
0.01,6.6,moment_ode,2,0.00980149583052,0.00710074455881,0.724455193533
0.01,6.7,bounded_mc,1,0.00995368278096,0.00550939525147,0.553503198034
0.01,6.7,linear_mc,1,0.00995450129376,0.00563523751053,0.56609943022
0.01,6.7,moment_ode,1,0.00988959264451,0.00558490646694,0.564725633066
0.01,6.7,bounded_mc,2,0.00976459989583,0.00672064743489,0.68826654513
0.01,6.7,linear_mc,2,0.00987130757591,0.00704189856652,0.713370393169
0.01,6.7,moment_ode,2,0.00980982364648,0.00711255912851,0.725044545634
0.01,6.8,bounded_mc,1,0.00995914915391,0.00531579910585,0.533760366845
0.01,6.8,linear_mc,1,0.00995763522543,0.00542270087687,0.544577176619
0.01,6.8,moment_ode,1,0.0098906875634,0.00558662465065,0.564836834127
0.01,6.8,bounded_mc,2,0.00979265935458,0.00689303644055,0.703898317195
0.01,6.8,linear_mc,2,0.00990294611812,0.00724158011389,0.731255126254
0.01,6.8,moment_ode,2,0.00981746851263,0.00712344796945,0.725589082387
0.01,6.9,bounded_mc,1,0.00996626474739,0.00527278437815,0.529063246041
0.01,6.9,linear_mc,1,0.0099642881366,0.00537546139229,0.539472696755
0.01,6.9,moment_ode,1,0.00989167729675,0.00558818229708,0.564937788551
0.01,6.9,bounded_mc,2,0.00985084094064,0.00707673074351,0.718388489486
0.01,6.9,linear_mc,2,0.00996536144237,0.00745036742307,0.747626412365
0.01,6.9,moment_ode,2,0.00982448489642,0.00713347933728,0.726091944004
0.01,7,bounded_mc,1,0.00997485690848,0.00527975288124,0.529306127365
0.01,7,linear_mc,1,0.00997256881879,0.00537405048941,0.538883269402
0.01,7,moment_ode,1,0.00989257194941,0.0055895942099,0.565029421923
0.01,7,bounded_mc,2,0.00980952966142,0.00691827487986,0.705260610717
0.01,7,linear_mc,2,0.00992052995487,0.00727704555401,0.733533953037
0.01,7,moment_ode,2,0.00983092309303,0.00714271693971,0.726556079436
0.01,7.1,bounded_mc,1,0.0100338839873,0.0054051973208,0.538694420589
0.01,7.1,linear_mc,1,0.0100332942762,0.00550975101427,0.549146757046
0.01,7.1,moment_ode,1,0.00989338065551,0.00559087385438,0.565112578708
0.01,7.1,bounded_mc,2,0.00981018316564,0.00687526841316,0.700829770155
0.01,7.1,linear_mc,2,0.00992036199438,0.00722011562966,0.727807678162
0.01,7.1,moment_ode,2,0.00983682952528,0.00715122018406,0.726984255007
0.01,7.2,bounded_mc,1,0.0100258194233,0.00539329089388,0.537940158922
0.01,7.2,linear_mc,1,0.0100251900673,0.00550425488333,0.549042446716
0.01,7.2,moment_ode,1,0.00989411167167,0.00559203347476,0.565188029034
0.01,7.2,bounded_mc,2,0.00980229847433,0.00691230985204,0.705172350152
0.01,7.2,linear_mc,2,0.00991346887175,0.00728273361991,0.734630199997
0.01,7.2,moment_ode,2,0.00984224702436,0.00715904441806,0.727379062966
0.01,7.3,bounded_mc,1,0.0100093230936,0.00543162741765,0.542656817732
0.01,7.3,linear_mc,1,0.0100085580881,0.00553699657592,0.553226201732
0.01,7.3,moment_ode,1,0.00989477246133,0.00559308420188,0.565256474945
0.01,7.3,bounded_mc,2,0.00983328769655,0.0068724106731,0.698892464573
0.01,7.3,linear_mc,2,0.00994439855021,0.00723338425565,0.727382779273
0.01,7.3,moment_ode,2,0.00984721509227,0.00716624116293,0.727742929934
0.01,7.4,bounded_mc,1,0.00999474111874,0.00539482545808,0.539766402549
0.01,7.4,linear_mc,1,0.00999349639182,0.00549800713265,0.550158514807
0.01,7.4,moment_ode,1,0.00989536977092,0.00559403615166,0.565318556169
0.01,7.4,bounded_mc,2,0.00984194478718,0.00678568522315,0.689465890114
0.01,7.4,linear_mc,2,0.00995137761532,0.00713627629815,0.717114411091
0.01,7.4,moment_ode,2,0.00985177014683,0.00717285833848,0.728078125207
0.01,7.5,bounded_mc,1,0.0100185309422,0.00540587086101,0.539587180219
0.01,7.5,linear_mc,1,0.0100176771831,0.00551645217436,0.550671784838
0.01,7.5,moment_ode,1,0.00989590969879,0.00559489851531,0.565374855431
0.01,7.5,bounded_mc,2,0.0098493481211,0.00681412363192,0.691834987264
0.01,7.5,linear_mc,2,0.00995958817415,0.00716517662644,0.719424990386
0.01,7.5,moment_ode,2,0.00985594575044,0.00717894047945,0.728386768883
0.01,7.6,bounded_mc,1,0.00997376695709,0.00535020013343,0.536427225184
0.01,7.6,linear_mc,1,0.00997181581093,0.00545205285864,0.54674624582
0.01,7.6,moment_ode,1,0.00989639775743,0.00559567964179,0.565425903338
0.01,7.6,bounded_mc,2,0.0098462851661,0.00679423712533,0.690030504979
0.01,7.6,linear_mc,2,0.00995600969319,0.0071436444126,0.717520837438
0.01,7.6,moment_ode,2,0.0098597728231,0.00718452894322,0.728670839797
0.01,7.7,bounded_mc,1,0.00995910078135,0.00526013217796,0.528173405756
0.01,7.7,linear_mc,1,0.00995583605844,0.00535034472895,0.537407877907
0.01,7.7,moment_ode,1,0.00989683892976,0.00559638711322,0.56547218288
0.01,7.7,bounded_mc,2,0.00985115419345,0.00681411643518,0.691707418376
0.01,7.7,linear_mc,2,0.00996154154812,0.00717258243299,0.720027357046
0.01,7.7,moment_ode,2,0.00986327984095,0.00718966210829,0.728932183233
0.01,7.8,bounded_mc,1,0.00991875836147,0.00522457655149,0.526736952458
0.01,7.8,linear_mc,1,0.00991486068112,0.00532242608927,0.536812998231
0.01,7.8,moment_ode,1,0.00989723772,0.00559702781379,0.565514133553
0.01,7.8,bounded_mc,2,0.00984774032761,0.00683021018733,0.693581467434
0.01,7.8,linear_mc,2,0.00995808987597,0.00716873264177,0.719890333493
0.01,7.8,moment_ode,2,0.00986649302089,0.00719437556384,0.729172518402
0.01,7.9,bounded_mc,1,0.00994995134231,0.00531535700632,0.534209346705
0.01,7.9,linear_mc,1,0.00994718752745,0.00540957567381,0.543829666314
0.01,7.9,moment_ode,1,0.00989759819967,0.00559760799266,0.565552155153
0.01,7.9,bounded_mc,2,0.00978218252944,0.00676163112753,0.691219071734
0.01,7.9,linear_mc,2,0.00989072651373,0.00711101835729,0.718958141994
0.01,7.9,moment_ode,2,0.00986943649233,0.00719870229,0.729393445674
0.01,8,bounded_mc,1,0.00999276739276,0.00538680093384,0.539069981529
0.01,8,linear_mc,1,0.00999120601465,0.00549062044935,0.54954531428
0.01,8,moment_ode,1,0.00989792404915,0.00559813332138,0.56558661125
0.01,8,bounded_mc,2,0.00978357873003,0.00675206586285,0.690142743179
0.01,8,linear_mc,2,0.0098918392985,0.00712064587155,0.719850541106
0.01,8,moment_ode,2,0.00987213245667,0.00720267282925,0.729596453539
0.01,8.1,bounded_mc,1,0.0100114546838,0.00535903901313,0.535290742692
0.01,8.1,linear_mc,1,0.0100095211501,0.0054556056859,0.545041626274
0.01,8.1,moment_ode,1,0.00989821859526,0.00559860894629,0.565617832381
0.01,8.1,bounded_mc,2,0.00983361357627,0.00688805423472,0.700460129056
0.01,8.1,linear_mc,2,0.00994532482112,0.00728661218032,0.732667088443
0.01,8.1,moment_ode,2,0.00987460133543,0.0072063154488,0.729782925306
0.01,8.2,bounded_mc,1,0.00994271451916,0.00529541746983,0.532592730046
0.01,8.2,linear_mc,1,0.00993963870673,0.00538869022569,0.542141458526
0.01,8.2,moment_ode,1,0.00989848484522,0.0055990395363,0.565646118961
0.01,8.2,bounded_mc,2,0.00987730824511,0.00697054859968,0.705713381288
0.01,8.2,linear_mc,2,0.00999086091858,0.0073790646575,0.738581461361
0.01,8.2,moment_ode,2,0.00987686190762,0.00720965629427,0.729954145527
0.01,8.3,bounded_mc,1,0.00997435243536,0.00527808343252,0.52916552395
0.01,8.3,linear_mc,1,0.00997120690361,0.0053655392945,0.538103295455
0.01,8.3,moment_ode,1,0.00989872551736,0.00559942932642,0.565671743963
0.01,8.3,bounded_mc,2,0.00982266133504,0.00680451236394,0.692736126376
0.01,8.3,linear_mc,2,0.00993265581823,0.00717913486746,0.722780996225
0.01,8.3,moment_ode,2,0.00987893143718,0.00721271953481,0.730111306134
0.01,8.4,bounded_mc,1,0.00993966070135,0.00520775766407,0.523937166523
0.01,8.4,linear_mc,1,0.00993547310943,0.00529214750445,0.532651786801
0.01,8.4,moment_ode,1,0.00989894306885,0.00559978215745,0.565694955361
0.01,8.4,bounded_mc,2,0.00985023951019,0.00682200373225,0.692572370976
0.01,8.4,linear_mc,2,0.00996159130972,0.0071906290159,0.721835376732
0.01,8.4,moment_ode,2,0.00988082579099,0.00721552750001,0.730255512306
0.01,8.5,bounded_mc,1,0.00994753800064,0.0051723688724,0.519964726153
0.01,8.5,linear_mc,1,0.00994295848278,0.00525490826584,0.528505502154
0.01,8.5,moment_ode,1,0.00989913972083,0.00560010151212,0.565715978363
0.01,8.5,bounded_mc,2,0.00990539638332,0.00692463740326,0.699077264078
0.01,8.5,linear_mc,2,0.010019888106,0.00735233977312,0.733774638533
0.01,8.5,moment_ode,2,0.00988255954824,0.00721810080874,0.730387788053
0.01,8.6,bounded_mc,1,0.00993622473154,0.00521047462988,0.524391785679
0.01,8.6,linear_mc,1,0.00993186100872,0.00529916678954,0.533552250166
0.01,8.6,moment_ode,1,0.00989931748105,0.00560039054797,0.565735017459
0.01,8.6,bounded_mc,2,0.00986335288772,0.0066877629108,0.678041532827
0.01,8.6,linear_mc,2,0.00997251513361,0.00705960187947,0.707905857739
0.01,8.6,moment_ode,2,0.00988414610158,0.00722045849029,0.730509081521
0.01,8.7,bounded_mc,1,0.00995647400096,0.00533868940885,0.536202817216
0.01,8.7,linear_mc,1,0.0099534915081,0.00543393618411,0.545932668922
0.01,8.7,moment_ode,1,0.00989947816438,0.00560065212732,0.565752258282
0.01,8.7,bounded_mc,2,0.00984560173991,0.00685536828027,0.69628738409
0.01,8.7,linear_mc,2,0.00995750022671,0.00727005119518,0.73010806223
0.01,8.7,moment_ode,2,0.00988559775078,0.00722261809809,0.730620270031
0.01,8.8,bounded_mc,1,0.00994597907495,0.00539969347448,0.542902155111
0.01,8.8,linear_mc,1,0.00994361168134,0.00549872863611,0.552991087376
0.01,8.8,moment_ode,1,0.00989962341136,0.00560088884449,0.565767869318
0.01,8.8,bounded_mc,2,0.00981567465266,0.00666029594725,0.67853674688
0.01,8.8,linear_mc,2,0.00992355307889,0.00700811329997,0.706210088691
0.01,8.8,moment_ode,2,0.00988692578926,0.00722459581637,0.730722164843
0.01,8.9,bounded_mc,1,0.00993675544265,0.00540157813409,0.543595760735
0.01,8.9,linear_mc,1,0.00993439677279,0.00549685127838,0.553315053153
0.01,8.9,moment_ode,1,0.00989975470489,0.00560110305062,0.565782003452
0.01,8.9,bounded_mc,2,0.00976727981126,0.00659802739776,0.675523536262
0.01,8.9,linear_mc,2,0.00987315117259,0.00691165048965,0.700045038187
0.01,8.9,moment_ode,2,0.00988814058409,0.00722640655996,0.730815515668
0.01,9,bounded_mc,1,0.00993903459888,0.00551587851947,0.554971256473
0.01,9,linear_mc,1,0.00993851191592,0.00562892027443,0.566374556076
0.01,9,moment_ode,1,0.00989987338546,0.00560129687615,0.565794799394
0.01,9,bounded_mc,2,0.00981145780965,0.00666955707589,0.679772283109
0.01,9,linear_mc,2,0.00991888029026,0.00697750242467,0.703456662494
0.01,9,moment_ode,2,0.0098892516499,0.00722806406768,0.730901014917
0.01,9.1,bounded_mc,1,0.00989681156494,0.0054805633012,0.553770602303
0.01,9.1,linear_mc,1,0.00989583414627,0.00559458622372,0.56534761406
0.01,9.1,moment_ode,1,0.00989998066474,0.00560147225135,0.565806382966
0.01,9.1,bounded_mc,2,0.00983956219292,0.00678734766962,0.689801795704
0.01,9.1,linear_mc,2,0.00994879635207,0.00709465266641,0.713116684204
0.01,9.1,moment_ode,2,0.00989026771711,0.0072295809896,0.730979301712
0.01,9.2,bounded_mc,1,0.00985675275716,0.00531568522335,0.539293756708
0.01,9.2,linear_mc,1,0.00985349820334,0.00541122460847,0.549167868792
0.01,9.2,moment_ode,1,0.00990007763803,0.00560163092489,0.565816868281
0.01,9.2,bounded_mc,2,0.00984958551235,0.00683642970131,0.69408298377
0.01,9.2,linear_mc,2,0.00995986796519,0.00715613281836,0.718496755517
0.01,9.2,moment_ode,2,0.00989119679492,0.00723096896843,0.731050965657
0.01,9.3,bounded_mc,1,0.00989213124786,0.00537589501853,0.543451646953
0.01,9.3,linear_mc,1,0.0098898885533,0.005479384678,0.554039072176
0.01,9.3,moment_ode,1,0.00990016529539,0.00560177448077,0.565826358816
0.01,9.3,bounded_mc,2,0.00989333921573,0.00695131924115,0.702626190164
0.01,9.3,linear_mc,2,0.010006463898,0.00730694317755,0.730222309502
0.01,9.3,moment_ode,2,0.00989204622941,0.00723223871544,0.73111655038
0.01,9.4,bounded_mc,1,0.0098686922905,0.00536713884629,0.543855121661
0.01,9.4,linear_mc,1,0.00986626379791,0.00547468884283,0.554889769316
0.01,9.4,moment_ode,1,0.00990024453177,0.0056019043537,0.565834948391
0.01,9.4,bounded_mc,2,0.00994458355023,0.00712306709143,0.716276056755
0.01,9.4,linear_mc,2,0.0100623913372,0.00752338350856,0.747673515814
0.01,9.4,moment_ode,2,0.00989282275712,0.0072334000811,0.731176556853
0.01,9.5,bounded_mc,1,0.00985435291457,0.00532112525514,0.539977135106
0.01,9.5,linear_mc,1,0.00985155329117,0.00542779196392,0.55095798637
0.01,9.5,moment_ode,1,0.00990031615616,0.00560202184299,0.565842722053
0.01,9.5,bounded_mc,2,0.00992491038088,0.00712461961267,0.717852286746
0.01,9.5,linear_mc,2,0.0100426869323,0.00752881277452,0.749681118737
0.01,9.5,moment_ode,2,0.00989353255446,0.00723446212093,0.731231446513
0.01,9.6,bounded_mc,1,0.0098427246045,0.00533254798181,0.541775595283
0.01,9.6,linear_mc,1,0.00984002610916,0.00543999184535,0.552843232833
0.01,9.6,moment_ode,1,0.0099003808998,0.00560212812527,0.56584975689
0.01,9.6,bounded_mc,2,0.00992038654637,0.00718400497342,0.724165831628
0.01,9.6,linear_mc,2,0.0100388210326,0.00764206491329,0.761251235424
0.01,9.6,moment_ode,2,0.00989418128327,0.00723543315657,0.731281644172
0.01,9.7,bounded_mc,1,0.009949221655,0.00556735164361,0.559576601735
0.01,9.7,linear_mc,1,0.00995017031865,0.00570495896503,0.573352895713
0.01,9.7,moment_ode,1,0.00990043942372,0.00560222426596,0.565856122763
0.01,9.7,bounded_mc,2,0.00992228551785,0.00727957653262,0.733659248116
0.01,9.7,linear_mc,2,0.0100427231126,0.00776536056913,0.773232566711
0.01,9.7,moment_ode,2,0.00989477413268,0.00723632083264,0.731327540741
0.01,9.8,bounded_mc,1,0.00992776092929,0.00560013442171,0.564088364093
0.01,9.8,linear_mc,1,0.00992910832505,0.00574873564524,0.578978036803
0.01,9.8,moment_ode,1,0.00990049232543,0.00560231122969,0.565861882979
0.01,9.8,bounded_mc,2,0.00986878801998,0.00694330423536,0.703561999843
0.01,9.8,linear_mc,2,0.00998169793309,0.00731174022888,0.732514676149
0.01,9.8,moment_ode,2,0.00989531585783,0.00723713216944,0.731369495772
0.01,9.9,bounded_mc,1,0.0098983668446,0.00544951000342,0.55054637689
0.01,9.9,linear_mc,1,0.00989757726918,0.00556886721321,0.562649531472
0.01,9.9,moment_ode,1,0.00990054014503,0.00560238988976,0.565867094895
0.01,9.9,bounded_mc,2,0.00995696368345,0.0070016795829,0.703194247313
0.01,9.9,linear_mc,2,0.0100720312747,0.00735328211909,0.730069428748
0.01,9.9,moment_ode,2,0.00989581081537,0.00723787361184,0.731407839831
0.01,10,bounded_mc,1,0.00985699245643,0.00538746863727,0.546563128772
0.01,10,linear_mc,1,0.00985536976191,0.00550265057926,0.558340347668
0.01,10,moment_ode,1,0.00990058337074,0.00560246103676,0.565871810475
0.01,10,bounded_mc,2,0.00989353910837,0.00700173554088,0.707707875228
0.01,10,linear_mc,2,0.0100075127238,0.00736524899339,0.735971983913
0.01,10,moment_ode,2,0.0098962629962,0.00723855107459,0.731442876707
0.01,10.1,bounded_mc,1,0.00986496765,0.00536272572496,0.543613108043
0.01,10.1,linear_mc,1,0.00986308638274,0.00547214628094,0.554810742661
0.01,10.1,moment_ode,1,0.00990062244389,0.00560252538633,0.56587607679
0.01,10.1,bounded_mc,2,0.00985273020069,0.00691043449357,0.701372548808
0.01,10.1,linear_mc,2,0.00996441641213,0.00726073153134,0.728666008227
0.01,10.1,moment_ode,2,0.00989667605561,0.0072391699843,0.731474885469
0.01,10.2,bounded_mc,1,0.00986188862642,0.00538740020903,0.546284835807
0.01,10.2,linear_mc,1,0.00986001676152,0.00549397262652,0.557197087936
0.01,10.2,moment_ode,1,0.0099006577634,0.00560258358619,0.565879936472
0.01,10.2,bounded_mc,2,0.00989099366913,0.00688354223805,0.695940414918
0.01,10.2,linear_mc,2,0.0100018262415,0.00720386793194,0.720255257188
0.01,10.2,moment_ode,2,0.00989705334094,0.00723973531826,0.731504122375
0.01,10.3,bounded_mc,1,0.00986128777346,0.00533124531643,0.540623642561
0.01,10.3,linear_mc,1,0.00985872175868,0.00543019613353,0.550801236352
0.01,10.3,moment_ode,1,0.00990068968988,0.0056026362226,0.565883428134
0.01,10.3,bounded_mc,2,0.00987841020437,0.00698551103207,0.707149317304
0.01,10.3,linear_mc,2,0.00999045393253,0.00732656346778,0.733356413759
0.01,10.3,moment_ode,2,0.00989739791706,0.00724025164035,0.731530822649
0.01,10.4,bounded_mc,1,0.00983536342116,0.00531582079529,0.540480363324
0.01,10.4,linear_mc,1,0.00983211678462,0.00541062507214,0.55030113969
0.01,10.4,moment_ode,1,0.00990071854927,0.00560268382614,0.565886586742
0.01,10.4,bounded_mc,2,0.00987164535951,0.00706305545362,0.715489181022
0.01,10.4,linear_mc,2,0.00998506148803,0.00741026762505,0.742135402364
0.01,10.4,moment_ode,2,0.00989771258981,0.00724072313427,0.73155520213
0.01,10.5,bounded_mc,1,0.00981621458789,0.0053128224032,0.541229244291
0.01,10.5,linear_mc,1,0.00981265208225,0.00540344818551,0.550661344173
0.01,10.5,moment_ode,1,0.00990074463623,0.00560272687695,0.565889443956
0.01,10.5,bounded_mc,2,0.00988229724086,0.00709050160135,0.717495277518
0.01,10.5,linear_mc,2,0.00999616382332,0.00744858917916,0.745144768614
0.01,10.5,moment_ode,2,0.0098979999275,0.00724115363417,0.731577458801
0.01,10.6,bounded_mc,1,0.00985951982806,0.00526921203208,0.534428869151
0.01,10.6,linear_mc,1,0.0098557758936,0.00535794839793,0.543635372371
0.01,10.6,moment_ode,1,0.0099007682171,0.00560276580953,0.565892028444
0.01,10.6,bounded_mc,2,0.0098285650931,0.00683769795516,0.695696461324
0.01,10.6,linear_mc,2,0.00993714519317,0.00714497999906,0.719017369693
0.01,10.6,moment_ode,2,0.00989826228065,0.00724154665299,0.731597774202
0.01,10.7,bounded_mc,1,0.00985290406237,0.00532891894367,0.540847541997
0.01,10.7,linear_mc,1,0.00984980833453,0.0054263423146,0.550908416722
